subject,slice,mean_fg_dice,WT_dice,TC_dice,ET_dice
BraTS-GLI-00512-100,50,0.9713896458155454,0.8855585832621817,0.8855585832621817,0.8855585832621817
BraTS-GLI-00512-100,51,0.9793532338513898,0.9174129354055592,0.9174129354055592,0.9174129354055592
BraTS-GLI-00512-100,52,0.9846860643302557,0.9387442573210227,0.9387442573210227,0.9387442573210227
BraTS-GLI-00512-100,53,0.7403175228235923,0.9588347055358868,0.9612698412944318,0.9612698412944318
BraTS-GLI-00512-100,54,0.9921832144859115,0.9687328579436463,0.9687328579436463,0.9687328579436463
BraTS-GLI-00512-100,55,0.7402298969667247,0.9517304189655144,0.9609195402478531,0.9609195402478531
BraTS-GLI-00512-100,56,0.8819241464981391,0.9536220774420766,0.9616588419555325,0.9616588419555325
BraTS-GLI-00512-100,57,0.6385760690749476,0.9222082810783537,0.9406695392970933,0.9578130273513962
BraTS-GLI-00512-100,58,0.619914420958678,0.9066107030675208,0.9342776204152188,0.9548349739563303
BraTS-GLI-00512-100,59,0.6182141400803334,0.8995215311233716,0.9223946785113588,0.9395232120603455
BraTS-GLI-00512-100,60,0.7148838785108245,0.9287238583165336,0.9388586956660193,0.9502762431053692
BraTS-GLI-00512-100,61,0.6951189029303615,0.8951504696386524,0.9197927461306129,0.9606194690352612
BraTS-GLI-00512-100,62,0.7235056062022205,0.8862253365505762,0.9115368936177055,0.9619300575560137
BraTS-GLI-00512-100,63,0.7022204541803797,0.8706387547198714,0.8926530612463973,0.9552238806069896
BraTS-GLI-00512-100,64,0.6621627862647126,0.865178114902816,0.864218616596025,0.9265249538062557
BraTS-GLI-00512-100,65,0.6866874984010657,0.9058677539610233,0.9151271753908629,0.9230353767423615
BraTS-GLI-00512-100,66,0.6990702427527324,0.9243760555593215,0.9365027678487454,0.9371130661658152
BraTS-GLI-00512-100,67,0.9485094346699368,0.9215767635017476,0.9120128566042536,0.9120128566042536
BraTS-GLI-00512-100,68,0.9565761910924443,0.9298597194544957,0.909005186275811,0.909005186275811
BraTS-GLI-00512-100,69,0.926465222020336,0.8985148515102686,0.7938420349438808,0.7938420349438808
BraTS-GLI-00512-100,70,0.9049651890073348,0.8962655601928772,0.6742596814643967,0.6742596814643967
BraTS-GLI-00512-100,71,0.7426747077825744,0.8797270401251842,0.012820515984549629,0.012820515984549629
BraTS-GLI-00512-100,72,0.4898524412183555,0.8932038835256414,3.9999999839999995e-09,4.098360638941145e-09
BraTS-GLI-00512-100,73,0.7342342354243289,0.876558603529751,4.7393364704296844e-09,4.7393364704296844e-09
BraTS-GLI-00512-100,74,0.7216227086066276,0.8743599842952501,2.7027026296566858e-08,2.7027026296566858e-08
BraTS-GLI-00512-100,75,0.954402515749341,0.8176100629973642,1.0,1.0
BraTS-GLI-00512-100,76,0.9584019769700148,0.8336079078800593,1.0,1.0
BraTS-GLI-00512-100,77,0.9548755187190088,0.8195020748760352,1.0,1.0
BraTS-GLI-00512-100,78,0.9729729730061757,0.8918918920247029,1.0,1.0
BraTS-GLI-00512-100,79,0.9811977716139306,0.9247910864557227,1.0,1.0
BraTS-GLI-00512-100,80,0.98840000001856,0.95360000007424,1.0,1.0
BraTS-GLI-00512-100,81,0.9842592592884087,0.9370370371536351,1.0,1.0
BraTS-GLI-00512-100,82,0.9823008849949095,0.9292035399796382,1.0,1.0
BraTS-GLI-00512-100,83,0.9731707317727543,0.8926829270910173,1.0,1.0
BraTS-GLI-00512-100,84,0.9723618091146689,0.8894472364586753,1.0,1.0
BraTS-GLI-00512-100,85,0.9523255815062196,0.8093023260248783,1.0,1.0
BraTS-GLI-00512-100,86,0.9444444445679012,0.7777777782716049,1.0,1.0
BraTS-GLI-00512-100,87,0.9366952791058041,0.7467811164232165,1.0,1.0
BraTS-GLI-00512-100,88,0.9131393299591899,0.6525573198367596,1.0,1.0
BraTS-GLI-00512-100,89,0.9113149848450841,0.6452599393803364,1.0,1.0
BraTS-GLI-00512-100,90,0.9323040380851496,0.7292161523405984,1.0,1.0
BraTS-GLI-00512-100,91,0.9460690316912089,0.7842761267648358,1.0,1.0
BraTS-GLI-00512-100,92,0.9443268417067512,0.7773073668270047,1.0,1.0
BraTS-GLI-00512-100,93,0.9398734177690875,0.7594936710763499,1.0,1.0
BraTS-GLI-00512-100,94,0.9392097264899621,0.7568389059598488,1.0,1.0
BraTS-GLI-00512-100,95,0.9354545455014875,0.7418181820059504,1.0,1.0
